YEAR,MONTH,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,EMPFULL,EMPPART,EMPTOTAL,EMPFTE
1990,1,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,2,2,1826,270,2096,1961
1990,1,20314,YX (1),"Midwest Airline, Inc.",YX,Midwest Express Airlines,1,1,636,143,779,708
1990,1,20355,US,US Airways Inc.,US,USAir,3,3,48657,4244,52901,50779
1990,1,20379,ZKQ,Zantop International,ZKQ,Zantop International,1,1,1156,239,1395,1276
1990,1,20384,PA (1),Pan American World Airways (1),PA,Pan American World Airways,3,3,26634,2257,28891,27763
1990,1,20422,SY,Sun Country Airlines d/b/a MN Airlines,SYQ,Sun Country Airlines,1,1,298,6,304,301
1990,2,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,1,1,251,65,316,284
1990,2,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,3,3,38579,1885,40464,39522
1990,2,19392,RIQ,Rich International Airways,RIQ,Rich International Airways,1,1,67,3,70,69
1990,2,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3,6996,833,7829,7413
1990,2,19647,JIQ,Jet Fleet Intl. Airlines,JIQ,Jet Fleet Intl. Airlines,1,1,0,10,10,5
1990,2,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,1,4,63,4,67,65
1990,2,19670,BF,Markair Inc.,BF,Markair Inc.,2,2,623,85,708,666
1990,2,19677,BFQ,Buffalo Airways Inc.,BFQ,Buffalo Airways Inc.,1,1,119,0,119,119
1990,2,19678,AQ,Aloha Airlines Inc.,AQ,Aloha Airlines Inc.,2,2,1360,415,1775,1568
1990,2,19684,INQ,Independent Air Inc.,INQ,Independent Air Inc.,1,1,62,4,66,64
1990,2,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,1,1,50,21,71,61
1990,2,19687,QX,Horizon Air,QX,Horizon Air,2,2,1542,163,1705,1624
1990,2,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2,2476,469,2945,2711
1990,2,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,3,3,29563,4154,33717,31640
1990,2,19707,EA,Eastern Air Lines Inc.,EA,Eastern Air Lines Inc.,3,3,18006,2487,20493,19250
1990,2,19787,FDQ,Great American Airways,FDQ,Great American Airways,1,1,25,5,30,28
1990,2,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3,56413,4184,60597,58505
1990,2,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3,68725,9273,77998,73362
1990,2,19812,LBQ,Millon Air Inc.,LBQ,Millon Air Inc.,1,1,43,15,58,51
1990,2,19874,8C,Air Transport International,8C,Air Transport International,2,2,108,5,113,111
1990,2,19917,5X,United Parcel Service,5X,United Parcel Service,3,3,2454,198,2652,2553
1990,2,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,3,3,5010,751,5761,5386
1990,2,19950,9R,Flagship Express Services,9R,Rosenbalm Aviation Inc.,1,1,498,44,542,520
1990,2,19952,KW,Carnival Air Lines Inc.,KW,Pacific Interstate Airlines,1,1,101,16,117,109
1990,2,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3,65839,5446,71285,68562
1990,2,19982,TB (1),USAir Shuttle,TB,Trump Shuttle,2,2,1084,35,1119,1102
1990,2,19983,ZN,Key Airlines Inc.,KEQ,Key Airlines Inc.,1,1,266,7,273,270
1990,2,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,3,3,9074,2234,11308,10191
1990,2,20019,5J,Private Jet Expeditions,PJQ,Private Jet Expeditions,2,2,20,3,23,22
1990,2,20042,SAQ,Southern Air Transport Inc.,SAQ,Southern Air Transport Inc.,2,2,752,110,862,807
1990,2,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Inc.,2,2,1355,39,1394,1375
1990,2,20057,EZ,Evergreen International Inc.,EZ,Evergreen International Inc.,2,2,531,4,535,533
1990,2,20084,APN,Aspen Airways Inc.,AP,Aspen Airways Inc.,1,1,474,179,653,564
1990,2,20088,FF,Tower Air Inc.,FF,Tower Air Inc.,2,2,437,9,446,442
1990,2,20095,WO,World Airways Inc.,WO,World Airways Inc.,2,2,511,16,527,519
1990,2,20107,FX,Federal Express Corporation,FM,Federal Express Corporation,3,3,61485,23520,85005,73245
1990,2,20108,NC,Northern Air Cargo Inc.,HU,Northern Air Cargo Inc.,1,1,220,20,240,230
1990,2,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,1,4,305,79,384,345
1990,2,20151,M6,Amerijet International,JH,Amerijet International,1,1,147,61,208,178
1990,2,20173,CDQ,Kitty Hawk International,CDQ,Connie Kalitta Services,1,4,392,96,488,440
1990,2,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,1,1,210,4,214,212
1990,2,20204,MG,Champion Air,MG,MGM Grand Air Inc.,1,1,171,7,178,175
1990,2,20207,XP,Casino Express,CXQ,Casino Express,1,4,48,0,48,48
1990,2,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,3,3,32144,2550,34694,33419
1990,2,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,1,1,194,0,194,194
1990,2,20235,4S (1),Conner Air Lines Inc.,CRQ,Conner Air Lines Inc.,1,1,5,3,8,7
1990,2,20238,WE,Centurion Cargo Inc.,WE,Challenge Air Cargo Inc.,1,1,264,5,269,267
1990,2,20251,OE,Westair Airlines Inc.,OE,Westair Airlines Inc.,2,2,1833,100,1933,1883
1990,2,20283,YB,Trans Continental Airlines,YB,Trans Continental Airlines,1,1,292,7,299,296
1990,2,20295,ML (1),Midway Airlines Inc. (1),ML,Midway Airlines Inc.,2,2,5424,1147,6571,5998
1990,2,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,2,2,1850,252,2102,1976
1990,2,20314,YX (1),"Midwest Airline, Inc.",YX,Midwest Express Airlines,1,1,670,136,806,738
1990,2,20355,US,US Airways Inc.,US,USAir,3,3,48799,4244,53043,50921
1990,2,20379,ZKQ,Zantop International,ZKQ,Zantop International,1,1,1184,213,1397,1291
1990,2,20384,PA (1),Pan American World Airways (1),PA,Pan American World Airways,3,3,26733,2151,28884,27809
1990,2,20422,SY,Sun Country Airlines d/b/a MN Airlines,SYQ,Sun Country Airlines,1,1,305,5,310,308
1990,3,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,1,1,240,65,305,273
1990,3,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,3,3,39160,1914,41074,40117
1990,3,19392,RIQ,Rich International Airways,RIQ,Rich International Airways,1,1,83,3,86,85
1990,3,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3,7090,833,7923,7507
1990,3,19647,JIQ,Jet Fleet Intl. Airlines,JIQ,Jet Fleet Intl. Airlines,1,1,0,10,10,5
1990,3,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,1,4,65,2,67,66
1990,3,19670,BF,Markair Inc.,BF,Markair Inc.,2,2,663,85,748,706
1990,3,19677,BFQ,Buffalo Airways Inc.,BFQ,Buffalo Airways Inc.,1,1,101,0,101,101
1990,3,19678,AQ,Aloha Airlines Inc.,AQ,Aloha Airlines Inc.,2,2,1372,415,1787,1580
1990,3,19684,INQ,Independent Air Inc.,INQ,Independent Air Inc.,1,1,66,3,69,68
1990,3,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,1,1,51,22,73,62
1990,3,19687,QX,Horizon Air,QX,Horizon Air,2,2,1594,173,1767,1681
1990,3,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2,2557,573,3130,2844
1990,3,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,3,3,30103,4016,34119,32111
1990,3,19707,EA,Eastern Air Lines Inc.,EA,Eastern Air Lines Inc.,3,3,18253,2678,20931,19592
1990,3,19787,FDQ,Great American Airways,FDQ,Great American Airways,1,1,26,2,28,27
1990,3,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3,56700,4117,60817,58759
1990,3,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3,69509,9376,78885,74197
1990,3,19812,LBQ,Millon Air Inc.,LBQ,Millon Air Inc.,1,1,55,5,60,58
1990,3,19874,8C,Air Transport International,8C,Air Transport International,2,2,110,9,119,115
1990,3,19917,5X,United Parcel Service,5X,United Parcel Service,3,3,2509,233,2742,2626
1990,3,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,3,3,5066,760,5826,5446
1990,3,19950,9R,Flagship Express Services,9R,Rosenbalm Aviation Inc.,1,1,507,52,559,533
1990,3,19952,KW,Carnival Air Lines Inc.,KW,Pacific Interstate Airlines,1,1,98,15,113,106
1990,3,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3,66070,5445,71515,68793
1990,3,19982,TB (1),USAir Shuttle,TB,Trump Shuttle,2,2,1085,35,1120,1103
1990,3,19983,ZN,Key Airlines Inc.,KEQ,Key Airlines Inc.,1,1,230,31,261,246
1990,3,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,3,3,9261,2280,11541,10401
1990,3,20019,5J,Private Jet Expeditions,PJQ,Private Jet Expeditions,2,2,22,2,24,23
1990,3,20042,SAQ,Southern Air Transport Inc.,SAQ,Southern Air Transport Inc.,2,2,742,130,872,807
1990,3,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Inc.,2,2,1351,27,1378,1365
1990,3,20057,EZ,Evergreen International Inc.,EZ,Evergreen International Inc.,2,2,534,4,538,536
1990,3,20084,APN,Aspen Airways Inc.,AP,Aspen Airways Inc.,1,1,434,147,581,508
1990,3,20088,FF,Tower Air Inc.,FF,Tower Air Inc.,2,2,421,22,443,432
1990,3,20095,WO,World Airways Inc.,WO,World Airways Inc.,2,2,552,31,583,568
1990,3,20107,FX,Federal Express Corporation,FM,Federal Express Corporation,3,3,62244,22774,85018,73631
1990,3,20108,NC,Northern Air Cargo Inc.,HU,Northern Air Cargo Inc.,1,1,223,22,245,234
1990,3,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,1,4,314,52,366,340
1990,3,20151,M6,Amerijet International,JH,Amerijet International,1,1,151,59,210,181
1990,3,20173,CDQ,Kitty Hawk International,CDQ,Connie Kalitta Services,1,4,384,92,476,430
1990,3,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,1,1,212,4,216,214
1990,3,20204,MG,Champion Air,MG,MGM Grand Air Inc.,1,1,178,7,185,182
1990,3,20207,XP,Casino Express,CXQ,Casino Express,1,4,46,2,48,47
1990,3,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,3,3,32331,2548,34879,33605
1990,3,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,1,1,156,0,156,156
1990,3,20235,4S (1),Conner Air Lines Inc.,CRQ,Conner Air Lines Inc.,1,1,5,3,8,7
1990,3,20238,WE,Centurion Cargo Inc.,WE,Challenge Air Cargo Inc.,1,1,267,4,271,269
1990,3,20251,OE,Westair Airlines Inc.,OE,Westair Airlines Inc.,2,2,1785,100,1885,1835
1990,3,20283,YB,Trans Continental Airlines,YB,Trans Continental Airlines,1,1,304,10,314,309
1990,3,20295,ML (1),Midway Airlines Inc. (1),ML,Midway Airlines Inc.,2,2,5512,1107,6619,6066
1990,3,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,2,2,1847,272,2119,1983
1990,3,20314,YX (1),"Midwest Airline, Inc.",YX,Midwest Express Airlines,1,1,684,145,829,757
1990,3,20355,US,US Airways Inc.,US,USAir,3,3,49252,4144,53396,51324
1990,3,20379,ZKQ,Zantop International,ZKQ,Zantop International,1,1,1189,204,1393,1291
1990,3,20384,PA (1),Pan American World Airways (1),PA,Pan American World Airways,3,3,26095,2246,28341,27218
1990,3,20422,SY,Sun Country Airlines d/b/a MN Airlines,SYQ,Sun Country Airlines,1,1,305,6,311,308
1990,4,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,1,1,253,64,317,285
1990,4,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,3,3,39706,2068,41774,40740
1990,4,19392,RIQ,Rich International Airways,RIQ,Rich International Airways,1,1,83,3,86,85
1990,4,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3,7772,173,7945,7859
1990,4,19647,JIQ,Jet Fleet Intl. Airlines,JIQ,Jet Fleet Intl. Airlines,1,1,0,10,10,5
1990,4,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,1,4,65,5,70,68
1990,4,19670,BF,Markair Inc.,BF,Markair Inc.,2,2,714,84,798,756
1990,4,19677,BFQ,Buffalo Airways Inc.,BFQ,Buffalo Airways Inc.,1,1,127,0,127,127
1990,4,19678,AQ,Aloha Airlines Inc.,AQ,Aloha Airlines Inc.,2,2,1381,426,1807,1594
1990,4,19684,INQ,Independent Air Inc.,INQ,Independent Air Inc.,1,1,66,2,68,67
1990,4,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,1,1,50,20,70,60
1990,4,19687,QX,Horizon Air,QX,Horizon Air,2,2,1609,166,1775,1692
1990,4,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2,2468,460,2928,2698
1990,4,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,3,3,30499,3666,34165,32332
1990,4,19707,EA,Eastern Air Lines Inc.,EA,Eastern Air Lines Inc.,3,3,17849,2419,20268,19059
1990,4,19787,FDQ,Great American Airways,FDQ,Great American Airways,1,1,26,7,33,30
1990,4,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3,56630,4112,60742,58686
1990,4,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3,69713,9326,79039,74376
1990,4,19812,LBQ,Millon Air Inc.,LBQ,Millon Air Inc.,1,1,52,3,55,54
1990,4,19874,8C,Air Transport International,8C,Air Transport International,2,2,110,10,120,115
1990,4,19917,5X,United Parcel Service,5X,United Parcel Service,3,3,2554,185,2739,2647
1990,4,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,3,3,5110,802,5912,5511
1990,4,19950,9R,Flagship Express Services,9R,Rosenbalm Aviation Inc.,1,1,477,83,560,519
1990,4,19952,KW,Carnival Air Lines Inc.,KW,Pacific Interstate Airlines,1,1,103,15,118,111
1990,4,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3,66779,5518,72297,69538
1990,4,19982,TB (1),USAir Shuttle,TB,Trump Shuttle,2,2,1117,35,1152,1135
1990,4,19983,ZN,Key Airlines Inc.,KEQ,Key Airlines Inc.,1,1,230,31,261,246
1990,4,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,3,3,9270,2392,11662,10466
1990,4,20019,5J,Private Jet Expeditions,PJQ,Private Jet Expeditions,2,2,20,3,23,22
1990,4,20042,SAQ,Southern Air Transport Inc.,SAQ,Southern Air Transport Inc.,2,2,749,142,891,820
1990,4,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Inc.,2,2,1340,23,1363,1352
1990,4,20057,EZ,Evergreen International Inc.,EZ,Evergreen International Inc.,2,2,517,3,520,519
1990,4,20084,APN,Aspen Airways Inc.,AP,Aspen Airways Inc.,1,1,270,60,330,300
1990,4,20088,FF,Tower Air Inc.,FF,Tower Air Inc.,2,2,420,24,444,432
1990,4,20095,WO,World Airways Inc.,WO,World Airways Inc.,2,2,552,31,583,568
1990,4,20107,FX,Federal Express Corporation,FM,Federal Express Corporation,3,3,63511,22917,86428,74970
1990,4,20108,NC,Northern Air Cargo Inc.,HU,Northern Air Cargo Inc.,1,1,224,27,251,238
1990,4,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,1,4,318,41,359,339
1990,4,20151,M6,Amerijet International,JH,Amerijet International,1,1,162,58,220,191
1990,4,20173,CDQ,Kitty Hawk International,CDQ,Connie Kalitta Services,1,4,387,90,477,432
1990,4,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,1,1,211,4,215,213
1990,4,20204,MG,Champion Air,MG,MGM Grand Air Inc.,1,1,183,6,189,186
1990,4,20207,XP,Casino Express,CXQ,Casino Express,1,4,45,2,47,46
1990,4,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,3,3,32744,2469,35213,33979
1990,4,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,1,1,156,0,156,156
1990,4,20235,4S (1),Conner Air Lines Inc.,CRQ,Conner Air Lines Inc.,1,1,5,3,8,7
1990,4,20238,WE,Centurion Cargo Inc.,WE,Challenge Air Cargo Inc.,1,1,278,4,282,280
1990,4,20251,OE,Westair Airlines Inc.,OE,Westair Airlines Inc.,2,2,1883,100,1983,1933
1990,4,20283,YB,Trans Continental Airlines,YB,Trans Continental Airlines,1,1,270,9,279,275
1990,4,20295,ML (1),Midway Airlines Inc. (1),ML,Midway Airlines Inc.,2,2,5525,1050,6575,6050
1990,4,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,2,2,1893,294,2187,2040
1990,4,20314,YX (1),"Midwest Airline, Inc.",YX,Midwest Express Airlines,1,1,709,161,870,790
1990,4,20355,US,US Airways Inc.,US,USAir,3,3,49172,4142,53314,51243
1990,4,20379,ZKQ,Zantop International,ZKQ,Zantop International,1,1,1187,191,1378,1283
1990,4,20384,PA (1),Pan American World Airways (1),PA,Pan American World Airways,3,3,27028,2215,29243,28136
1990,4,20403,DH (1),Discovery Airways Inc.,DH,Discovery Airways Inc.,2,2,231,80,311,271
1990,4,20422,SY,Sun Country Airlines d/b/a MN Airlines,SYQ,Sun Country Airlines,1,1,280,5,285,283
1990,5,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,1,1,253,71,324,289
1990,5,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,3,3,40541,2073,42614,41578
1990,5,19392,RIQ,Rich International Airways,RIQ,Rich International Airways,1,1,68,3,71,70
1990,5,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3,8049,164,8213,8131
1990,5,19610,OD,Emerald Airlines Inc.,OD,Emerald Airlines Inc.,1,1,156,0,156,156
1990,5,19647,JIQ,Jet Fleet Intl. Airlines,JIQ,Jet Fleet Intl. Airlines,1,1,0,10,10,5
1990,5,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,1,4,65,2,67,66
1990,5,19670,BF,Markair Inc.,BF,Markair Inc.,2,2,821,91,912,867
1990,5,19677,BFQ,Buffalo Airways Inc.,BFQ,Buffalo Airways Inc.,1,1,135,2,137,136
1990,5,19678,AQ,Aloha Airlines Inc.,AQ,Aloha Airlines Inc.,2,2,1393,430,1823,1608
1990,5,19684,INQ,Independent Air Inc.,INQ,Independent Air Inc.,1,1,60,1,61,61
1990,5,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,1,1,50,18,68,59
1990,5,19687,QX,Horizon Air,QX,Horizon Air,2,2,1620,169,1789,1705
1990,5,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2,2467,463,2930,2699
1990,5,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,3,3,31171,3656,34827,32999
1990,5,19707,EA,Eastern Air Lines Inc.,EA,Eastern Air Lines Inc.,3,3,18000,2551,20551,19276
1990,5,19787,FDQ,Great American Airways,FDQ,Great American Airways,1,1,25,7,32,29
1990,5,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3,56932,4156,61088,59010
1990,5,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3,70376,9309,79685,75031
1990,5,19812,LBQ,Millon Air Inc.,LBQ,Millon Air Inc.,1,1,53,3,56,55
1990,5,19874,8C,Air Transport International,8C,Air Transport International,2,2,110,10,120,115
1990,5,19917,5X,United Parcel Service,5X,United Parcel Service,3,3,2615,189,2804,2710
1990,5,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,3,3,5277,779,6056,5667
1990,5,19950,9R,Flagship Express Services,9R,Rosenbalm Aviation Inc.,1,1,456,42,498,477
1990,5,19952,KW,Carnival Air Lines Inc.,KW,Pacific Interstate Airlines,1,1,125,13,138,132
1990,5,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3,67217,5675,72892,70055
1990,5,19982,TB (1),USAir Shuttle,TB,Trump Shuttle,2,2,1113,63,1176,1145
1990,5,19983,ZN,Key Airlines Inc.,KEQ,Key Airlines Inc.,1,1,234,24,258,246
1990,5,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,3,3,9880,2359,12239,11060
1990,5,20019,5J,Private Jet Expeditions,PJQ,Private Jet Expeditions,2,2,19,3,22,21
1990,5,20042,SAQ,Southern Air Transport Inc.,SAQ,Southern Air Transport Inc.,2,2,747,152,899,823
1990,5,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Inc.,2,2,1338,25,1363,1351
1990,5,20057,EZ,Evergreen International Inc.,EZ,Evergreen International Inc.,2,2,520,3,523,522
1990,5,20084,APN,Aspen Airways Inc.,AP,Aspen Airways Inc.,1,1,270,51,321,296
1990,5,20088,FF,Tower Air Inc.,FF,Tower Air Inc.,2,2,411,21,432,422
1990,5,20095,WO,World Airways Inc.,WO,World Airways Inc.,2,2,535,17,552,544
1990,5,20107,FX,Federal Express Corporation,FM,Federal Express Corporation,3,3,63044,23382,86426,74735
1990,5,20108,NC,Northern Air Cargo Inc.,HU,Northern Air Cargo Inc.,1,1,222,22,244,233
1990,5,20149,PRQ,Florida West Airlines Inc.,PRQ,Florida West Airlines Inc.,1,4,305,56,361,333
1990,5,20151,M6,Amerijet International,JH,Amerijet International,1,1,159,52,211,185
1990,5,20173,CDQ,Kitty Hawk International,CDQ,Connie Kalitta Services,1,4,384,85,469,427
1990,5,20194,JW,Arrow Air Inc.,JW,Arrow Air Inc.,1,1,228,4,232,230
1990,5,20204,MG,Champion Air,MG,MGM Grand Air Inc.,1,1,182,4,186,184
1990,5,20207,XP,Casino Express,CXQ,Casino Express,1,4,46,2,48,47
1990,5,20211,TW,Trans World Airways LLC,TW,Trans World Airlines Inc.,3,3,32874,2670,35544,34209
1990,5,20218,JKQ,Express One International Inc.,JKQ,Express One International Inc.,1,1,89,0,89,89
1990,5,20235,4S (1),Conner Air Lines Inc.,CRQ,Conner Air Lines Inc.,1,1,5,3,8,7
1990,5,20238,WE,Centurion Cargo Inc.,WE,Challenge Air Cargo Inc.,1,1,247,4,251,249
1990,5,20251,OE,Westair Airlines Inc.,OE,Westair Airlines Inc.,2,2,1950,100,2050,2000
1990,5,20283,YB,Trans Continental Airlines,YB,Trans Continental Airlines,1,1,273,8,281,277
1990,5,20295,ML (1),Midway Airlines Inc. (1),ML,Midway Airlines Inc.,2,2,5477,967,6444,5961
1990,5,20312,TZ,ATA Airlines d/b/a ATA,TZ,American Trans Air Inc.,2,2,1928,280,2208,2068
1990,5,20314,YX (1),"Midwest Airline, Inc.",YX,Midwest Express Airlines,1,1,715,167,882,799
1990,5,20355,US,US Airways Inc.,US,USAir,3,3,49061,4102,53163,51112
1990,5,20379,ZKQ,Zantop International,ZKQ,Zantop International,1,1,1212,191,1403,1308
1990,5,20384,PA (1),Pan American World Airways (1),PA,Pan American World Airways,3,3,27825,1735,29560,28693
1990,5,20403,DH (1),Discovery Airways Inc.,DH,Discovery Airways Inc.,2,2,259,89,348,304
1990,5,20422,SY,Sun Country Airlines d/b/a MN Airlines,SYQ,Sun Country Airlines,1,1,266,19,285,276
1990,6,19385,RV (1),Reeve Aleutian Airways Inc.,RV,Reeve Aleutian Airways Inc.,1,1,254,70,324,289
1990,6,19386,NW,Northwest Airlines Inc.,NW,Northwest Airlines Inc.,3,3,40913,2076,42989,41951
1990,6,19392,RIQ,Rich International Airways,RIQ,Rich International Airways,1,1,69,3,72,71
1990,6,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3,8224,165,8389,8307
1990,6,19610,OD,Emerald Airlines Inc.,OD,Emerald Airlines Inc.,1,1,101,4,105,103
1990,6,19647,JIQ,Jet Fleet Intl. Airlines,JIQ,Jet Fleet Intl. Airlines,1,1,0,10,10,5
1990,6,19658,TKQ,Trans-Air-Link Corporation,TKQ,Trans-Air-Link Corporation,1,4,68,1,69,69
1990,6,19670,BF,Markair Inc.,BF,Markair Inc.,2,2,883,114,997,940
1990,6,19677,BFQ,Buffalo Airways Inc.,BFQ,Buffalo Airways Inc.,1,1,141,4,145,143
1990,6,19678,AQ,Aloha Airlines Inc.,AQ,Aloha Airlines Inc.,2,2,1422,418,1840,1631
1990,6,19684,INQ,Independent Air Inc.,INQ,Independent Air Inc.,1,1,60,1,61,61
1990,6,19685,TPQ,Aerial Transit Company,TPQ,Aerial Transit Company,1,1,49,15,64,57
1990,6,19687,QX,Horizon Air,QX,Horizon Air,2,2,1636,166,1802,1719
1990,6,19690,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2,2473,445,2918,2696
1990,6,19704,CO,Continental Air Lines Inc.,CO,Continental Air Lines Inc.,3,3,31917,3744,35661,33789
1990,6,19707,EA,Eastern Air Lines Inc.,EA,Eastern Air Lines Inc.,3,3,18556,1794,20350,19453
1990,6,19787,FDQ,Great American Airways,FDQ,Great American Airways,1,1,25,10,35,30
1990,6,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3,57478,4197,61675,59577
1990,6,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3,71258,9369,80627,75943
1990,6,19812,LBQ,Millon Air Inc.,LBQ,Millon Air Inc.,1,1,50,3,53,52
1990,6,19874,8C,Air Transport International,8C,Air Transport International,2,2,106,11,117,112
1990,6,19917,5X,United Parcel Service,5X,United Parcel Service,3,3,2609,193,2802,2706
1990,6,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,3,3,5512,782,6294,5903
1990,6,19950,9R,Flagship Express Services,9R,Rosenbalm Aviation Inc.,1,1,478,145,623,551
1990,6,19952,KW,Carnival Air Lines Inc.,KW,Pacific Interstate Airlines,1,1,143,12,155,149
1990,6,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3,67924,5978,73902,70913
1990,6,19982,TB (1),USAir Shuttle,TB,Trump Shuttle,2,2,1081,63,1144,1113
1990,6,19983,ZN,Key Airlines Inc.,KEQ,Key Airlines Inc.,1,1,234,24,258,246
1990,6,19991,HP,America West Airlines Inc.,HP,America West Airlines Inc.,3,3,9551,2363,11914,10733
1990,6,20019,5J,Private Jet Expeditions,PJQ,Private Jet Expeditions,2,2,22,3,25,24
1990,6,20042,SAQ,Southern Air Transport Inc.,SAQ,Southern Air Transport Inc.,2,2,745,152,897,821
1990,6,20046,ZW,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Inc.,2,2,1339,27,1366,1353
1990,6,20057,EZ,Evergreen International Inc.,EZ,Evergreen International Inc.,2,2,523,4,527,525
1990,6,20084,APN,Aspen Airways Inc.,AP,Aspen Airways Inc.,1,1,166,52,218,192
1990,6,20088,FF,Tower Air Inc.,FF,Tower Air Inc.,2,2,412,33,445,429
1990,6,20095,WO,World Airways Inc.,WO,World Airways Inc.,2,2,535,17,552,544
1990,6,20107,FX,Federal Express Corporation,FM,Federal Express Corporation,3,3,64704,23246,87950,76327
