YEAR,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ENTITY,GENERAL_MANAGE,PILOTS_COPILOTS,OTHER_FLT_PERS,PASS_GEN_SVC_ADMIN,MAINTENANCE,ARCFT_TRAF_HANDLING_GRP1,GEN_ARCFT_TRAF_HANDLING,AIRCRAFT_CONTROL,PASSENGER_HANDLING,CARGO_HANDLING,TRAINEES_INTRUCTOR,STATISTICAL,TRAFFIC_SOLICITERS,OTHER,TRANSPORT_RELATED,TOTAL
2010,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,D,281,484,19,679,157,0,0,0,653,0,30,0,0,21,0,2324
2010,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,L,17,0,0,0,0,0,0,0,10,0,0,0,0,0,0,27
2010,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,D,50,674,0,1546,245,0,47,0,1630,0,43,74,0,0,0,4309
2011,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,D,1088,5676,0,9359,1630,0,6624,229,7600,402,84,944,13,2455,0,36104
2011,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,D,40,363,0,861,208,0,216,68,668,395,17,106,38,28,0,3008
2011,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,P,17,152,0,360,87,0,90,28,286,157,7,38,23,12,0,1257
2011,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,A,46,2115,0,3779,1648,0,744,123,4008,289,102,151,241,2586,0,15832
2011,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,D,153,6980,0,12472,5441,0,2455,406,13231,953,336,497,795,8535,0,52254
2011,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,L,19,858,0,1532,668,0,302,50,1626,117,41,61,98,1049,0,6421
2011,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,P,17,755,0,1349,588,0,265,44,1431,103,36,54,86,923,0,5651
2011,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,A,8,1160,0,2999,1359,0,11,11,638,568,38,1001,15,18,0,7826
2011,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,D,31,4898,0,7954,8972,0,159,157,9276,8257,147,3846,57,68,0,43822
2011,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,L,10,1498,0,3187,2225,0,34,34,2008,1787,48,1259,19,22,0,12131
2011,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,P,3,473,0,1148,425,0,3,3,154,137,14,371,5,7,0,2743
2011,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,A,5,757,0,1740,37,0,56,1,1446,882,0,56,57,12,0,5049
2011,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,D,403,3731,0,8577,3826,0,2782,933,7124,4347,178,1840,265,353,0,34359
2011,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,L,1,269,0,618,98,0,112,0,513,313,0,24,15,0,0,1963
2011,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,P,7,733,0,1685,115,0,159,1,1400,854,0,55,101,10,0,5120
2011,20368.0,G4,Allegiant Air,G4,Allegiant Air,D,17,345,55,438,222,139,0,31,128,0,16,60,24,96,0,1571
2011,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,D,36,1730,0,1927,509,0,80,160,3949,27,224,362,131,953,0,10088
2011,20409.0,B6,JetBlue Airways,B6,JetBlue Airways,L,0,291,0,324,86,0,26,27,664,0,0,61,22,160,0,1661
2011,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,D,291,578,18,838,152,0,0,0,543,0,37,0,0,22,0,2479
2011,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,L,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,22
2011,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,D,6,676,0,1604,233,0,54,2,1601,13,51,45,0,1,0,4286
2012,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,D,1186,7367,0,10979,1779,0,8315,270,8868,430,88,1129,12,3014,0,43437
2012,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,L,11,68,0,102,17,0,77,3,82,4,1,10,0,28,0,403
2012,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,D,37,386,0,941,225,0,217,66,656,387,18,115,48,28,0,3124
2012,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,P,21,215,0,524,126,0,121,36,366,215,10,64,26,15,0,1739
2012,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,A,46,1813,0,3159,1430,0,651,105,3522,250,79,127,204,2031,0,13417
2012,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,D,175,6859,0,11953,5410,0,2463,397,13328,945,297,482,771,7685,0,50765
2012,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,L,24,957,0,1668,755,0,344,55,1859,132,41,67,108,1072,0,7082
2012,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,P,25,977,0,1703,771,0,351,57,1899,135,42,69,110,1095,0,7234
2012,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,A,7,1118,0,3008,1334,0,9,10,588,533,39,941,101,11,0,7699
2012,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,D,27,4721,0,7981,8814,0,136,155,8545,7752,151,3617,389,45,0,42333
2012,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,L,8,1443,0,3197,2185,0,29,33,1849,1677,49,1184,127,14,0,11795
2012,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,P,2,455,0,1152,417,0,2,2,141,128,14,348,37,4,0,2702
2012,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,A,19,1542,0,3347,33,0,192,0,4649,506,0,103,86,0,0,10477
2012,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,D,830,6314,0,13707,7944,0,7320,1104,19041,2074,524,2927,459,813,0,63057
2012,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,L,5,1002,0,2175,95,0,175,0,3021,329,0,169,10,0,0,6981
