YEAR,MONTH,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,EMPFULL,EMPPART,EMPTOTAL,EMPFTE
1997,2,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,615.0,98.0,713,664
1997,3,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23544.0,436.0,23980,23762
1997,3,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2169.0,346.0,2515,2342
1997,3,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,56335.0,11516.0,67851,62093
1997,3,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,72069.0,14177.0,86246,79158
1997,3,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,75655.0,10788.0,86443,81049
1997,3,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,400.0,140.0,540,470
1997,3,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,630.0,108.0,738,684
1997,4,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23227.0,849.0,24076,23652
1997,4,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2162.0,352.0,2514,2338
1997,4,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,56590.0,11495.0,68085,62338
1997,4,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,72053.0,14219.0,86272,79163
1997,4,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,75945.0,10779.0,86724,81335
1997,4,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,420.0,100.0,520,470
1997,4,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,661.0,108.0,769,715
1997,5,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23265.0,876.0,24141,23703
1997,5,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2165.0,378.0,2543,2354
1997,5,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,56603.0,11742.0,68345,62474
1997,5,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73134.0,13374.0,86508,79821
1997,5,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,76632.0,11161.0,87793,82213
1997,5,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,443.0,189.0,632,538
1997,5,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,694.0,104.0,798,746
1997,6,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23329.0,897.0,24226,23778
1997,6,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2171.0,397.0,2568,2370
1997,6,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,56865.0,12253.0,69118,62992
1997,6,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73736.0,13512.0,87248,80492
1997,6,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,77563.0,11376.0,88939,83251
1997,6,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,508.0,190.0,698,603
1997,6,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,694.0,104.0,798,746
1997,7,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23394.0,911.0,24305,23850
1997,7,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2169.0,410.0,2579,2374
1997,7,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,57093.0,12828.0,69921,63507
1997,7,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73988.0,13882.0,87870,80929
1997,7,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,78583.0,11439.0,90022,84303
1997,7,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,583.0,146.0,729,656
1997,7,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,694.0,122.0,816,755
1997,8,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23358.0,895.0,24253,23806
1997,8,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2169.0,401.0,2570,2370
1997,8,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,57301.0,12459.0,69760,63531
1997,8,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,74977.0,13358.0,88335,81656
1997,8,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,79025.0,11347.0,90372,84699
1997,8,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,584.0,146.0,730,657
1997,8,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,744.0,125.0,869,807
1997,9,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23407.0,866.0,24273,23840
1997,9,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2168.0,405.0,2573,2371
1997,9,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,57254.0,12248.0,69502,63378
1997,9,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73993.0,13800.0,87793,80893
1997,9,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,79145.0,11179.0,90324,84735
1997,9,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,602.0,150.0,752,677
1997,9,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,744.0,125.0,869,807
1997,10,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23385.0,886.0,24271,23828
1997,10,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2168.0,391.0,2559,2364
1997,10,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,58011.0,11969.0,69980,63996
1997,10,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73889.0,13783.0,87672,80781
1997,10,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,79508.0,11202.0,90710,85109
1997,10,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,606.0,151.0,757,682
1997,10,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,756.0,132.0,888,822
1997,11,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23568.0,955.0,24523,24046
1997,11,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2165.0,389.0,2554,2360
1997,11,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,57843.0,11790.0,69633,63738
1997,11,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73893.0,13817.0,87710,80802
1997,11,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,79847.0,11263.0,91110,85479
1997,11,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,644.0,162.0,806,725
1997,11,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,756.0,132.0,888,822
1997,12,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23494.0,960.0,24454,23974
1997,12,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2172.0,379.0,2551,2362
1997,12,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,58104.0,11878.0,69982,64043
1997,12,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,74735.0,13568.0,88303,81519
1997,12,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,80439.0,11282.0,91721,86080
1997,12,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,636.0,159.0,795,716
1997,12,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,1,1.0,752.0,146.0,898,825
1998,1,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23570.0,890.0,24460,24015
1998,1,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2170.0,389.0,2559,2365
1998,1,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,58987.0,11483.0,70470,64729
1998,1,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73967.0,13732.0,87699,80833
1998,1,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,80663.0,11406.0,92069,86366
1998,1,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,639.0,159.0,798,719
1998,1,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,740.0,149.0,889,815
1998,2,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23526.0,850.0,24376,23951
1998,2,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2167.0,388.0,2555,2361
1998,2,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,59978.0,11042.0,71020,65499
1998,2,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73534.0,13868.0,87402,80468
1998,2,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,81021.0,11182.0,92203,86612
1998,2,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,684.0,171.0,855,770
1998,2,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,758.0,153.0,911,835
1998,3,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23729.0,844.0,24573,24151
1998,3,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2170.0,405.0,2575,2373
1998,3,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,60943.0,11019.0,71962,66453
1998,3,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73680.0,13889.0,87569,80625
1998,3,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,81460.0,11121.0,92581,87021
1998,3,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,717.0,179.0,896,807
1998,3,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,760.0,166.0,926,843
1998,4,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23805.0,827.0,24632,24219
1998,4,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2164.0,400.0,2564,2364
1998,4,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,61612.0,10858.0,72470,67041
1998,4,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73721.0,13846.0,87567,80644
1998,4,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,81946.0,11178.0,93124,87535
1998,4,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,725.0,181.0,906,816
1998,4,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,745.0,162.0,907,826
1998,5,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23833.0,818.0,24651,24242
1998,5,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2196.0,426.0,2622,2409
1998,5,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,62237.0,11292.0,73529,67883
1998,5,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73386.0,14233.0,87619,80503
1998,5,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,82460.0,11182.0,93642,88051
1998,5,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,662.0,254.0,916,789
1998,5,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,750.0,175.0,925,838
1998,6,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,23967.0,840.0,24807,24387
1998,6,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2204.0,451.0,2655,2430
1998,6,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,62648.0,11468.0,74116,68382
1998,6,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,73754.0,14322.0,88076,80915
1998,6,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,82684.0,11380.0,94064,88374
1998,6,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,700.0,234.0,934,817
1998,6,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,754.0,197.0,951,853
1998,7,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,24155.0,809.0,24964,24560
1998,7,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2215.0,491.0,2706,2461
1998,7,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,62870.0,11477.0,74347,68609
1998,7,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,74047.0,14443.0,88490,81269
1998,7,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,82750.0,11477.0,94227,88489
1998,7,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,24.0,0.0,24,24
1998,7,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,723.0,267.0,990,857
1998,7,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,754.0,197.0,951,853
1998,8,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,24885.0,405.0,25290,25088
1998,8,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2220.0,482.0,2702,2461
1998,8,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63007.0,12626.0,75633,69320
1998,8,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,75472.0,13850.0,89322,82397
1998,8,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,82937.0,11142.0,94079,88508
1998,8,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,24.0,0.0,24,24
1998,8,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,767.0,259.0,1026,897
1998,8,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,803.0,234.0,1037,920
1998,9,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,24610.0,818.0,25428,25019
1998,9,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2238.0,437.0,2675,2457
1998,9,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,62906.0,12816.0,75722,69314
1998,9,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,74643.0,14435.0,89078,81861
1998,9,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,83218.0,11052.0,94270,88744
1998,9,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,25.0,0.0,25,25
1998,9,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,811.0,254.0,1065,938
1998,9,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,857.0,267.0,1124,991
1998,10,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,24898.0,819.0,25717,25308
1998,10,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2240.0,456.0,2696,2468
1998,10,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63089.0,12772.0,75861,69475
1998,10,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,75109.0,14446.0,89555,82332
1998,10,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,83388.0,11076.0,94464,88926
1998,10,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,26.0,0.0,26,26
1998,10,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,822.0,274.0,1096,959
1998,10,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,898.0,304.0,1202,1050
1998,11,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,25198.0,890.0,26088,25643
1998,11,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2239.0,448.0,2687,2463
1998,11,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,62999.0,13328.0,76327,69663
1998,11,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,75426.0,14497.0,89923,82675
1998,11,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,83886.0,10904.0,94790,89338
1998,11,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,25.0,0.0,25,25
1998,11,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,878.0,283.0,1161,1020
1998,11,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,957.0,304.0,1261,1109
1998,12,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,25392.0,904.0,26296,25844
1998,12,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2245.0,452.0,2697,2471
1998,12,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63569.0,13080.0,76649,70109
1998,12,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,76343.0,14117.0,90460,83402
1998,12,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,84009.0,10894.0,94903,89456
1998,12,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,24.0,0.0,24,24
1998,12,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,1,1.0,925.0,271.0,1196,1061
1998,12,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,941.0,295.0,1236,1089
1999,1,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,25424.0,857.0,26281,25853
1999,1,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2256.0,444.0,2700,2478
1999,1,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63263.0,13619.0,76882,70073
1999,1,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,75251.0,14720.0,89971,82611
1999,1,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,84181.0,10815.0,94996,89589
1999,1,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,25.0,0.0,25,25
1999,1,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,2,2.0,869.0,279.0,1148,1009
1999,1,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,960.0,299.0,1259,1110
1999,2,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,26280.0,884.0,27164,26722
1999,2,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2327.0,421.0,2748,2538
1999,2,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63425.0,13503.0,76928,70177
1999,2,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,76231.0,14707.0,90938,83585
1999,2,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,84319.0,10850.0,95169,89744
1999,2,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,26.0,0.0,26,26
1999,2,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,2,2.0,952.0,329.0,1281,1117
1999,2,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,1036.0,307.0,1343,1190
1999,3,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,26104.0,857.0,26961,26533
1999,3,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2412.0,437.0,2849,2631
1999,3,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63648.0,13681.0,77329,70489
1999,3,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,76682.0,14590.0,91272,83977
1999,3,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,85113.0,11126.0,96239,90676
1999,3,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,29.0,0.0,29,29
1999,3,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,2,2.0,1023.0,340.0,1363,1193
1999,3,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,1179.0,323.0,1502,1341
1999,4,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,26009.0,837.0,26846,26428
1999,4,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2440.0,467.0,2907,2674
1999,4,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63857.0,13485.0,77342,70600
1999,4,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,77024.0,14881.0,91905,84465
1999,4,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,85493.0,11121.0,96614,91054
1999,4,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,29.0,0.0,29,29
1999,4,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,2,2.0,1105.0,379.0,1484,1295
1999,4,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,1226.0,334.0,1560,1393
1999,5,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,26179.0,857.0,27036,26608
1999,5,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2484.0,572.0,3056,2770
1999,5,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63967.0,13340.0,77307,70637
1999,5,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,77645.0,15042.0,92687,85166
1999,5,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,86163.0,11269.0,97432,91798
1999,5,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,38.0,7.0,45,42
1999,5,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,2,2.0,1073.0,345.0,1418,1246
1999,5,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,1260.0,347.0,1607,1434
1999,6,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,26386.0,864.0,27250,26818
1999,6,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2534.0,618.0,3152,2843
1999,6,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63931.0,13715.0,77646,70789
1999,6,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,78217.0,15118.0,93335,85776
1999,6,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,86841.0,11454.0,98295,92568
1999,6,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,47.0,19.0,66,57
1999,6,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,2,2.0,1135.0,383.0,1518,1327
1999,6,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,1263.0,375.0,1638,1451
1999,7,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,26681.0,880.0,27561,27121
1999,7,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2551.0,616.0,3167,2859
1999,7,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,64151.0,13711.0,77862,71007
1999,7,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,78872.0,15447.0,94319,86596
1999,7,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,87523.0,11298.0,98821,93172
1999,7,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,47.0,19.0,66,57
1999,7,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,2,2.0,1279.0,360.0,1639,1459
1999,7,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,1354.0,390.0,1744,1549
1999,8,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,26804.0,864.0,27668,27236
1999,8,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2577.0,613.0,3190,2884
1999,8,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,64000.0,13618.0,77618,70809
1999,8,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,80007.0,14901.0,94908,87458
1999,8,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,87088.0,11671.0,98759,92924
1999,8,20368.0,G4,Allegiant Air,GLQ,Allegiant Air,1,1.0,49.0,19.0,68,59
1999,8,20416.0,NK,Spirit Air Lines,NK,Spirit Air Lines,2,2.0,1322.0,363.0,1685,1504
1999,8,20436.0,F9,Frontier Airlines Inc.,F9,Frontier Airlines Inc.,2,2.0,1379.0,394.0,1773,1576
1999,9,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,3,3.0,26742.0,845.0,27587,27165
1999,9,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,2,2.0,2603.0,549.0,3152,2878
1999,9,19790.0,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,3,3.0,63674.0,13912.0,77586,70630
1999,9,19805.0,AA,American Airlines Inc.,AA,American Airlines Inc.,3,3.0,80737.0,15502.0,96239,88488
1999,9,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,3,3.0,87201.0,11689.0,98890,93046
