CASH,SHORT_TERM_INV,NOTES_RECEIVABLE,ACCTS_RECEIVABLE,ACCTS_NOT_COLLECT,NOTES_ACC_REC_NET,PARTS_SUPPLIES_NET,PREPAID_ITEMS,CURR_ASSETS_OTH,CURR_ASSETS,INVEST_ASSOC_COMP,INVEST_REC_OTH,SPECIAL_FUNDS,INVEST_SPEC_FUNDS,FLIGHT_EQUIP,PROP_EQUIP_GROUND,DEPR_PR_EQ_GROUND,PROP_EQUIP_NET,LAND,EQUIP_DEP_ADV_PAY,CONSTRUCTION,LEASED_PROP_CAP,LEASED_PROP_ACC,PROP_EQUIP,PROP_EQUIP_NON_OP,DEPR_PR_EQ_NON_OP,PROP_EQUIP_NO_TOT,PRE_PAY_LONG_TERM,NON_AMORT_DEV,ASSETS_OTH_DEF,ASSETS_OTHER,ASSETS,LONG_DEBT_CUR_MAT,NOTES_PAY_BANKS,NOTES_PAY_OTHER,ACCTS_PAY_TRADE,ACCTS_PAY_OTHER,CURR_OB_CAP_LEASE,ACCR_SALARIES,ACCR_VACATION,ACCR_INTEREST,ACCR_TAXES,DIVIDENDS,LIAB_AIR_TRAFFIC,CURR_LIAB_OTH,CURR_LIABILITIES,LONG_TERM_DEBT,ADV_ASSOC_COMP,PENSION_LIAB,NON_REC_OB_CAP_LS,NON_REC_LIAB_OTH,NON_REC_LIAB,DEF_TAXES,DEF_TAX_CREDITS,DEF_CREDITS_OTH,DEF_CREDITS,PF_SHARES,PF_SHARES_NUM,COM_SHARES,UNISSUED_STOCK,CAPITAL_STOCK,ADD_CAPITAL_INV,PAID_IN_CAPITAL,RET_EARNINGS,SH_HLD_EQUITY,TREAS_STOCK_NUM,SH_HLD_EQUIT_NET,LIAB_SH_HLD_EQUITY,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
5000.0,1789.23,0.0,21053.68,3292.98,17760.7,11106.49,7418.74,1349.98,39425.14,431.18,3178.79,1128.54,4738.5,52295.59,10503.49,26620.43,36178.65,0.0,2999.51,2415.14,1760.66,452.62,38593.79,30093.25,5268.88,24824.37,395.88,0.0,1082.51,1478.38,109060.19,950.1,0.0,0.0,113136.41,1755.09,270.84,2676.41,4986.0,3029.81,976.14,0.0,47374.15,30835.67,203964.68,5175.0,31156.17,11025.73,460.67,22069.3,69426.19,7349.2,0.0,3110.96,3110.96,0.0,0.0,5751.13,0.0,5751.13,3223.31,8974.44,-176416.09,-167441.65,0.0,-167441.65,109060.19,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1992,4
5000.0,2702.01,0.0,21036.7,3186.49,17850.21,10582.61,5818.82,-845.72,36107.93,474.19,3211.18,1319.0,5004.37,47294.73,10519.64,23046.04,34768.32,0.0,2999.51,4540.96,1760.66,452.62,39309.28,30093.25,5268.88,24824.37,400.3,0.0,2933.39,3333.69,108579.63,950.1,3375.0,0.0,124665.28,1755.09,270.84,2289.9,4939.16,3091.31,1072.31,0.0,43344.8,27822.71,211550.55,1600.0,30930.62,11623.81,460.67,22680.34,66834.78,7349.2,0.0,2946.4,2946.4,0.0,0.0,5751.13,0.0,5751.13,3223.31,8974.44,-181726.53,-172752.09,0.0,-172752.09,108579.63,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1993,1
5000.0,5264.59,0.0,19243.57,2589.07,16654.5,11490.72,6825.3,1369.61,41604.72,441.93,3002.47,1520.96,4965.36,57680.28,11059.96,22253.89,46486.35,0.0,2999.51,2899.62,1760.66,452.62,49385.97,587.83,587.83,0.0,8753.88,0.0,3355.84,12109.72,108065.77,44542.46,0.0,0.0,77086.51,1755.09,270.84,2618.42,4918.22,9623.98,1134.08,0.0,48900.1,8790.25,197614.02,2772.08,85139.51,8655.95,460.67,22648.19,119215.74,7349.2,0.0,359.66,359.66,0.0,0.0,5751.13,0.0,5751.13,3223.31,8974.44,-218098.08,-209123.64,0.0,-209123.64,108065.77,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1992,3
5000.0,5604.32,0.0,24148.56,2974.02,21174.54,10615.33,6671.32,853.67,44919.18,349.06,3232.32,1463.15,5044.54,56051.6,10827.39,20156.91,46722.09,0.0,2999.51,2726.07,1760.66,452.62,49448.15,12975.12,3691.15,9283.96,9284.21,0.0,3648.04,12932.26,121628.09,55372.9,0.0,0.0,98368.79,5702.97,7224.56,2481.98,4467.27,705.67,1090.12,0.0,52336.48,8465.41,235510.48,823.84,86101.45,7417.45,460.67,27111.24,121453.98,7349.2,0.0,382.81,382.81,0.0,0.0,5751.13,0.0,5751.13,3223.31,8974.44,-244693.62,-235719.18,0.0,-235719.18,121628.09,19690.0,HA,Hawaiian Airlines Inc.,HA,Hawaiian Airlines Inc.,05375,D,2.0,2.0,1992,2
-89196.0,2861864.0,18478.0,237519.0,3642.0,252355.0,227423.0,96663.0,1936.78,3349109.0,1.0,0.0,0.0,1563.055,13656217.0,1563746.0,5245225.0,9974738.0,28672.0,233812.0,372814.0,167643.0,156279.0,10621400.0,253.9,0.0,0.0,519.76,0.0,268820.0,268820.0,14239329.0,157827.0,0.0,0.0,97550.0,217863.0,12010.0,92897.0,193442.0,30846.0,68040.0,0.0,1400111.0,647029.0,2917615.0,3304695.0,0.0,0.0,25956.0,6538.775,3330651.0,1959257.0,0.0,496033.0,2455290.0,0.0,0.0,807612.0,0.0,807612.0,1218627.0,2026239.0,4454591.0,6480830.0,945057.0,5535773.0,14239329.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2010,1
-77105.0,1567782.0,2837.0,88343.0,8135.0,83045.0,77235.0,80110.0,28191.0,1759258.0,8307.0,0.0,0.0,8307.0,7134466.0,758718.0,2289527.0,5603657.0,27588.0,402180.0,96997.0,182564.0,105763.0,6207223.0,253.9,0.0,0.0,1725.0,0.0,30038.0,31763.0,8006551.0,481665.0,0.0,0.0,92508.0,166083.0,8489.0,44740.0,80980.0,10529.0,86907.0,0.0,522084.0,445360.0,1939345.0,649840.0,0.0,0.0,101776.0,22641.0,774257.0,1063933.0,0.0,279356.0,1343289.0,0.0,0.0,764607.0,0.0,764607.0,15352.0,779959.0,3169701.0,3949660.0,0.0,3949660.0,8006551.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2001,3
-62640.0,1584937.0,-5892.0,1886134.0,21817.0,1858425.0,323005.0,256017.0,27424.0,3987168.0,970632.0,1016369.0,904885.0,2891886.0,15325991.0,3771972.0,5142521.0,13955442.0,8477.0,167704.0,260896.0,2625346.0,502019.0,16515846.0,472557.0,316241.0,156316.0,64289.0,0.0,1759112.0,1823401.0,25374617.0,1269318.0,0.0,0.0,535045.0,152238.0,213833.0,514590.0,383962.0,199709.0,83547.0,0.0,1351815.0,2263531.0,6967588.0,7097980.0,55348.0,2249715.0,1844500.0,3363264.0,14610807.0,7349.2,0.0,768631.0,768631.0,0.0,0.0,3.0,0.0,5.0,5228551.0,5228551.0,-2200960.0,3027591.0,0.0,3027591.0,25374617.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2002,3
-61204.0,2314850.0,18755.0,227674.0,4144.0,242285.0,195890.0,88897.0,1936.78,2780718.0,1.0,0.0,0.0,1563.055,13592963.0,1501971.0,5014993.0,10079941.0,28672.0,233371.0,339762.0,167643.0,151211.0,10698178.0,253.9,0.0,0.0,519.76,0.0,256310.0,256310.0,13735206.0,183353.0,0.0,0.0,126723.0,172023.0,14293.0,171917.0,184484.0,37766.0,53194.0,0.0,1213889.0,866264.0,3023906.0,3366948.0,0.0,0.0,11320.0,24149.0,3402417.0,1582127.0,0.0,509542.0,2091669.0,0.0,0.0,807612.0,0.0,807612.0,1226029.0,2033641.0,4161433.0,6195074.0,977860.0,5217214.0,13735206.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2009,3
-49545.0,5888216.0,39391.0,258549.0,7264.0,290676.0,301018.0,2537845.0,1936.78,8968210.0,1.0,0.0,0.0,1563.055,13546153.0,1402378.0,4412937.0,10535594.0,28192.0,415671.0,160298.0,167998.0,138281.0,11169472.0,253.9,0.0,0.0,2833663.0,0.0,290815.0,3124478.0,23262160.0,57120.0,0.0,0.0,419521.0,201659.0,13954.0,86778.0,170819.0,34324.0,142307.0,0.0,1303296.0,5944427.0,8374205.0,2564044.0,0.0,0.0,26373.0,28932.0,2619349.0,3192663.0,0.0,346013.0,3538676.0,0.0,0.0,807612.0,0.0,807612.0,1216185.0,2023797.0,7822277.0,9846074.0,1116144.0,8729930.0,23262160.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2008,2
-48421.0,1993669.0,2807.0,124677.0,5063.0,122421.0,78613.0,176265.0,46441.0,2368988.0,7836.0,0.0,0.0,7836.0,7711409.0,874878.0,2604065.0,5982222.0,28202.0,318625.0,121872.0,182938.0,114556.0,6519303.0,253.9,0.0,0.0,42422.0,0.0,28642.0,71064.0,8967191.0,20604.0,0.0,0.0,97150.0,115199.0,9421.0,63686.0,91600.0,25335.0,51399.0,0.0,497040.0,481357.0,1452791.0,1568565.0,0.0,0.0,92342.0,24585.0,1685492.0,1232760.0,0.0,273366.0,1506126.0,0.0,0.0,774033.0,0.0,774033.0,83819.0,857852.0,3464930.0,4322782.0,0.0,4322782.0,8967191.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2002,3
-47750.0,1980963.0,38454.0,243916.0,1799.0,280571.0,174078.0,648834.0,1936.78,3036696.0,1.0,0.0,0.0,1563.055,11873124.0,1243578.0,3772208.0,9344494.0,27360.0,756998.0,113172.0,167991.0,125157.0,10284858.0,253.9,0.0,0.0,818645.0,0.0,98170.0,916815.0,14238369.0,110755.0,0.0,0.0,204075.0,211305.0,12614.0,78251.0,155537.0,23526.0,70988.0,0.0,1009614.0,1647419.0,3524084.0,1514916.0,0.0,0.0,41278.0,31021.0,1587215.0,2182820.0,0.0,390013.0,2572833.0,0.0,0.0,807612.0,0.0,807612.0,1154650.0,1962262.0,4981243.0,6943505.0,389268.0,6554237.0,14238369.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2007,1
-45606.0,3167699.0,39510.0,233064.0,6450.0,266124.0,265237.0,1434654.0,1936.78,5088108.0,1.0,0.0,0.0,1563.055,13240063.0,1370426.0,4277739.0,10332750.0,28490.0,540949.0,156448.0,167999.0,135656.0,11090980.0,253.9,0.0,0.0,1502759.0,0.0,348854.0,1851613.0,18030701.0,26455.0,0.0,0.0,332766.0,199443.0,13902.0,89731.0,167989.0,25367.0,69268.0,0.0,1198298.0,3658711.0,5781930.0,2051580.0,0.0,0.0,27377.0,29622.0,2108579.0,2611037.0,0.0,345330.0,2956367.0,0.0,0.0,807612.0,0.0,807612.0,1211502.0,2019114.0,6302601.0,8321715.0,1137890.0,7183825.0,18030701.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2008,1
-45342.0,2243020.0,38889.0,239036.0,4497.0,273428.0,200125.0,95822.0,1936.78,2767053.0,1.0,0.0,0.0,1563.055,13522444.0,1526160.0,4932941.0,10115663.0,28627.0,204241.0,293820.0,167643.0,148668.0,10661326.0,253.9,0.0,0.0,519.76,0.0,234169.0,234169.0,13662548.0,89696.0,0.0,0.0,148714.0,228456.0,14879.0,144817.0,181106.0,29188.0,62720.0,0.0,1207556.0,961294.0,3068426.0,3266332.0,0.0,0.0,11494.0,21514.0,3299340.0,1558904.0,0.0,588100.0,2147004.0,0.0,0.0,807612.0,0.0,807612.0,1223024.0,2030636.0,4103485.0,6134121.0,986343.0,5147778.0,13662548.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2009,2
-44652.0,1952496.0,43571.0,229507.0,1569.0,271509.0,127614.0,930467.0,1936.78,3237434.0,1.0,0.0,0.0,1563.055,10170666.0,1035202.0,3063480.0,8142388.0,28629.0,646014.0,156326.0,183010.0,146303.0,9010064.0,253.9,0.0,0.0,929285.0,0.0,77302.0,1006587.0,13254085.0,58020.0,0.0,0.0,129072.0,157741.0,16200.0,66089.0,123220.0,26439.0,56905.0,0.0,724182.0,1521701.0,2879569.0,1882840.0,0.0,0.0,43450.0,28401.0,1954691.0,1974680.0,0.0,330234.0,2304914.0,0.0,0.0,790182.0,0.0,790182.0,298804.0,1088986.0,5110000.0,6198986.0,84075.0,6114911.0,13254085.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2005,1
-44581.0,3423915.0,0.0,236542.0,4120.0,232422.0,230788.0,136797.0,1936.78,3979341.0,1.0,0.0,0.0,1563.055,13849548.0,1679561.0,5550759.0,9978350.0,28672.0,189523.0,361368.0,139766.0,131598.0,10566081.0,253.9,0.0,0.0,200424.0,0.0,333981.0,534405.0,15079827.0,101890.0,0.0,0.0,175911.0,302419.0,11321.0,88651.0,201202.0,30689.0,130118.0,0.0,1423190.0,721560.0,3186951.0,3349825.0,0.0,0.0,460.67,65071.0,3414896.0,2077124.0,0.0,450286.0,2527410.0,0.0,0.0,807612.0,0.0,807612.0,1225076.0,2032688.0,4820493.0,6853181.0,902611.0,5950570.0,15079827.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2010,3
-44340.0,2323899.0,2824.0,72027.0,4798.0,70053.0,69643.0,60359.0,46400.0,2526014.0,8318.0,0.0,0.0,8318.0,7351402.0,768954.0,2346845.0,5773511.0,27706.0,468154.0,100756.0,182717.0,107953.0,6444891.0,253.9,0.0,0.0,519.76,0.0,28611.0,28611.0,9007834.0,505875.0,0.0,0.0,32052.0,285046.0,8692.0,45887.0,83105.0,20110.0,55546.0,3437.0,450407.0,759721.0,2249878.0,1226582.0,0.0,0.0,100576.0,23686.0,1350844.0,1058143.0,0.0,334916.0,1393059.0,0.0,0.0,766774.0,0.0,766774.0,50409.0,817183.0,3196870.0,4014053.0,0.0,4014053.0,9007834.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2001,4
-43492.0,2077176.0,2720.0,141702.0,1611.0,142811.0,94600.0,160241.0,1936.78,2431336.0,8455.0,0.0,0.0,8455.0,8320523.0,954136.0,2940028.0,6334631.0,30396.0,628233.0,116326.0,190192.0,124357.0,7175421.0,253.9,0.0,0.0,65238.0,0.0,30813.0,96051.0,9711263.0,121000.0,0.0,0.0,87673.0,105995.0,10474.0,78408.0,105525.0,20710.0,48866.0,0.0,567641.0,437794.0,1584086.0,1443343.0,0.0,0.0,81868.0,26603.0,1551814.0,1416339.0,0.0,291184.0,1707523.0,0.0,0.0,786042.0,0.0,786042.0,188269.0,974311.0,3893529.0,4867840.0,0.0,4867840.0,9711263.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2003,3
-43126.0,3167377.0,0.0,279129.0,3804.0,275325.0,226016.0,93406.0,1936.78,3718998.0,1.0,0.0,0.0,1563.055,13755713.0,1643842.0,5396894.0,10002661.0,28672.0,234567.0,351868.0,167643.0,158355.0,10627056.0,253.9,0.0,0.0,98645.0,0.0,290277.0,388922.0,14734976.0,111822.0,0.0,0.0,204597.0,293423.0,11494.0,95882.0,197685.0,30681.0,117063.0,0.0,1486258.0,789465.0,3338370.0,3323684.0,0.0,0.0,460.67,53176.0,3376860.0,1939508.0,0.0,532105.0,2471613.0,0.0,0.0,807612.0,0.0,807612.0,1221526.0,2029138.0,4434450.0,6463588.0,915455.0,5548133.0,14734976.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2010,2
-43056.0,2176289.0,39019.0,235421.0,6123.0,268317.0,171405.0,94832.0,1936.78,2667787.0,1.0,0.0,0.0,1563.055,13482765.0,1510662.0,4822416.0,10171011.0,28628.0,332995.0,258805.0,167644.0,146125.0,10812958.0,253.9,0.0,0.0,519.76,0.0,333883.0,333883.0,13814628.0,147817.0,0.0,0.0,128396.0,214583.0,15367.0,144265.0,178086.0,32721.0,63189.0,0.0,1250930.0,947334.0,3122688.0,3434738.0,0.0,0.0,12010.0,6538.775,3446748.0,1530230.0,0.0,787212.0,2317442.0,0.0,0.0,807612.0,0.0,807612.0,1219366.0,2026978.0,3896661.0,5923639.0,995889.0,4927750.0,13814628.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2009,1
-41559.0,3029519.0,38533.0,193360.0,2045.0,229848.0,189140.0,988783.0,1936.78,4395731.0,1.0,0.0,0.0,1563.055,10979265.0,1114704.0,3399137.0,8694832.0,28023.0,703911.0,148923.0,165689.0,117475.0,9623903.0,253.9,0.0,0.0,1228113.0,0.0,95966.0,1324079.0,15343713.0,470989.0,0.0,0.0,241846.0,178664.0,11557.0,72039.0,142856.0,33330.0,53740.0,0.0,958141.0,2521819.0,4684981.0,1297320.0,0.0,0.0,52990.0,29225.0,1379535.0,1942114.0,0.0,384687.0,2326801.0,0.0,0.0,807612.0,0.0,807612.0,1047257.0,1854869.0,5428789.0,7283658.0,331262.0,6952396.0,15343713.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2006,2
-40732.0,2244949.0,2742.0,119530.0,1580.0,120692.0,86684.0,177242.0,1936.78,2588835.0,8375.0,0.0,0.0,8375.0,8023555.0,923569.0,2877408.0,6069716.0,30382.0,664576.0,119512.0,187417.0,121710.0,6949893.0,253.9,0.0,0.0,66891.0,0.0,36890.0,103781.0,9650884.0,120989.0,0.0,0.0,64184.0,140203.0,11257.0,70632.0,101976.0,23683.0,58577.0,0.0,575334.0,503615.0,1670450.0,1456944.0,0.0,0.0,82203.0,25578.0,1564725.0,1388536.0,0.0,290296.0,1678832.0,0.0,0.0,782173.0,0.0,782173.0,162479.0,944652.0,3792225.0,4736877.0,0.0,4736877.0,9650884.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2003,2
-40388.0,3471488.0,39270.0,277473.0,8028.0,308715.0,286396.0,1313285.0,1936.78,5339496.0,1.0,0.0,0.0,1563.055,13718494.0,1470347.0,4550873.0,10637968.0,28587.0,348286.0,155646.0,167999.0,140971.0,11197515.0,253.9,0.0,0.0,1348464.0,0.0,289505.0,1637969.0,18174980.0,57543.0,0.0,0.0,262653.0,149052.0,14094.0,99610.0,174707.0,26234.0,63406.0,0.0,1274995.0,3464992.0,5587286.0,2554814.0,0.0,0.0,25614.0,26944.0,2607372.0,2567915.0,0.0,348502.0,2916417.0,0.0,0.0,807612.0,0.0,807612.0,1220578.0,2028190.0,6046624.0,8074814.0,1010909.0,7063905.0,18174980.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2008,3
-39790.0,1916897.0,2623.0,209016.0,1576.0,210063.0,112487.0,678340.0,1936.78,2877997.0,8085.0,0.0,0.0,8085.0,9546692.0,973994.0,3100689.0,7419997.0,28763.0,769562.0,170406.0,195015.0,139779.0,8443964.0,253.9,0.0,0.0,378906.0,0.0,33036.0,411942.0,11741988.0,298045.0,0.0,0.0,138249.0,140996.0,19105.0,59932.0,117051.0,18361.0,41569.0,0.0,643769.0,939759.0,2416836.0,1542659.0,0.0,0.0,62811.0,28263.0,1633733.0,1860214.0,0.0,327427.0,2187641.0,0.0,0.0,790182.0,0.0,790182.0,262632.0,1052814.0,4603738.0,5656552.0,152774.0,5503778.0,11741988.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2004,3
-39349.0,2154251.0,39847.0,254987.0,1982.0,292852.0,181871.0,755808.0,1936.78,3345433.0,1.0,0.0,0.0,1563.055,12161901.0,1256640.0,3879684.0,9538857.0,27569.0,741119.0,138826.0,167991.0,127782.0,10486580.0,253.9,0.0,0.0,921624.0,0.0,99078.0,1020702.0,14852715.0,110732.0,0.0,0.0,294146.0,219221.0,12663.0,81566.0,159727.0,28211.0,117963.0,0.0,1121615.0,1939497.0,4085341.0,1477746.0,0.0,0.0,40327.0,32436.0,1550509.0,2327755.0,0.0,462229.0,2789984.0,0.0,0.0,807612.0,0.0,807612.0,1167341.0,1974953.0,5286566.0,7261519.0,834638.0,6426881.0,14852715.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2007,2
-39263.0,2570762.0,58417.0,154818.0,1792.0,211443.0,150383.0,762565.0,1936.78,3655890.0,1.0,0.0,0.0,1563.055,10821122.0,1090636.0,3363976.0,8547782.0,28023.0,660021.0,137556.0,177900.0,123542.0,9427740.0,253.9,0.0,0.0,1037287.0,0.0,97217.0,1134504.0,14218134.0,590305.0,0.0,0.0,185993.0,116595.0,10718.0,73629.0,134468.0,32303.0,54461.0,3610.0,649394.0,1996360.0,3847836.0,1330298.0,0.0,0.0,63344.0,29883.0,1423525.0,1896461.0,0.0,375788.0,2272249.0,0.0,0.0,801642.0,0.0,801642.0,424003.0,1225645.0,5448879.0,6674524.0,0.0,6674524.0,14218134.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2005,4
-38908.0,3431933.0,0.0,489816.0,10583.0,479233.0,460692.0,244384.0,0.0,4577334.0,0.0,0.0,0.0,0.0,16636076.0,2583728.0,7048569.0,12171235.0,28585.0,632871.0,270263.0,71100.0,10091.0,13163963.0,0.0,0.0,0.0,45078.0,0.0,1308900.0,1353978.0,19095275.0,257391.0,0.0,0.0,292042.0,520722.0,5326.0,132631.0,280867.0,37151.0,139207.0,0.0,3076902.0,1036497.0,5778736.0,2615484.0,0.0,0.0,55647.0,141294.0,2812425.0,2595689.0,0.0,1127109.0,3722798.0,0.0,0.0,807612.0,0.0,807612.0,1201366.0,2008978.0,5767655.0,7776633.0,995317.0,6781316.0,19095275.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2013,2
-38402.0,1861134.0,2672.0,163127.0,1490.0,164309.0,103535.0,314674.0,1936.78,2405250.0,7944.0,0.0,0.0,7944.0,8600099.0,913847.0,3017551.0,6496395.0,28758.0,939095.0,155633.0,194270.0,130704.0,7683447.0,253.9,0.0,0.0,150286.0,0.0,35017.0,185303.0,10281944.0,296225.0,0.0,0.0,85090.0,157979.0,10990.0,96472.0,112213.0,15573.0,41440.0,0.0,699800.0,676067.0,2191849.0,1197522.0,0.0,0.0,72797.0,29006.0,1299325.0,1476148.0,0.0,289623.0,1765771.0,0.0,0.0,790182.0,0.0,790182.0,262632.0,1052814.0,4080398.0,5133212.0,108213.0,5024999.0,10281944.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2004,1
-37342.0,1925557.0,2763.0,144199.0,1643.0,145319.0,92654.0,155450.0,1936.78,2281638.0,8565.0,0.0,0.0,8565.0,7924552.0,895522.0,2784765.0,6035309.0,30247.0,468049.0,133787.0,185717.0,119169.0,6733940.0,253.9,0.0,0.0,64636.0,0.0,27121.0,91757.0,9115900.0,120803.0,0.0,0.0,76361.0,136312.0,11028.0,65458.0,98730.0,24264.0,44377.0,0.0,534753.0,447009.0,1559095.0,1462874.0,0.0,0.0,83745.0,22981.0,1569600.0,1243413.0,0.0,284426.0,1527839.0,0.0,0.0,778515.0,0.0,778515.0,145978.0,924493.0,3534873.0,4459366.0,0.0,4459366.0,9115900.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2003,1
-37332.0,486838.0,1.0,112930.0,3257.0,109674.0,48790.0,28750.0,19966.0,656686.0,7524.0,0.0,0.0,7524.0,4205584.0,583540.0,1402695.0,3386429.0,22718.0,305534.0,89719.0,258845.0,141216.0,3922029.0,253.9,0.0,0.0,519.76,0.0,3949.0,3949.0,4590188.0,9252.86,0.0,0.0,20472.0,143867.0,10708.0,36986.0,55147.0,11919.0,60545.0,0.0,206584.0,353882.0,900110.0,497536.0,0.0,0.0,124463.0,6538.775,621999.0,516295.0,0.0,281112.0,797407.0,0.0,0.0,335904.0,68802.0,404706.0,27129.23,404706.0,1958087.0,2362793.0,92121.0,2270672.0,4590188.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,1998,3
-35747.0,1794764.0,38558.0,200747.0,2303.0,237002.0,180601.0,461817.0,1936.78,2638437.0,1.0,0.0,0.0,1563.055,11601073.0,1177830.0,3641964.0,9136939.0,28023.0,734370.0,149963.0,167622.0,122539.0,10094378.0,253.9,0.0,0.0,629806.0,0.0,97734.0,727540.0,13460355.0,110742.0,0.0,0.0,246842.0,142523.0,11743.0,79381.0,150996.0,27480.0,57042.0,3558.0,799182.0,1257426.0,2886915.0,1515365.0,0.0,0.0,51601.0,33464.0,1600430.0,2104481.0,0.0,419596.0,2524077.0,0.0,0.0,807612.0,0.0,807612.0,1141657.0,1949269.0,4889309.0,6838578.0,389645.0,6448933.0,13460355.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2006,4
-35591.0,4542184.0,6713.0,1298262.0,28266.0,1276709.0,191312.0,371856.0,419496.0,6765966.0,100804.0,217704.0,1140521.0,1459029.0,8578616.0,1220152.0,228542.0,9570226.0,34475.0,91251.0,144588.0,1588533.0,37986.0,11391087.0,240033.0,8898.0,231135.0,7611.0,0.0,6348248.0,6355859.0,26203076.0,587263.0,0.0,0.0,727778.0,33279.0,135564.0,179881.0,231248.0,238989.0,354956.0,0.0,2362099.0,3270488.0,8121545.0,7357027.0,1488106.0,131811.0,1370684.0,5063742.0,15411370.0,620389.0,0.0,46779.0,667168.0,0.0,0.0,3.0,0.0,5.0,2106871.0,2106871.0,-103878.0,2002993.0,0.0,2002993.0,26203076.0,19977.0,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3.0,3.0,2006,2
-34702.0,1803582.0,2648.0,199703.0,1757.0,200594.0,106542.0,401621.0,1936.78,2477637.0,8124.0,0.0,0.0,8124.0,9047618.0,934151.0,3059857.0,6921912.0,28763.0,885994.0,177094.0,194363.0,136399.0,8071727.0,253.9,0.0,0.0,233418.0,0.0,33359.0,266777.0,10824265.0,298037.0,0.0,0.0,104620.0,155827.0,19046.0,121228.0,115873.0,21279.0,46893.0,0.0,658380.0,779654.0,2320837.0,1176081.0,0.0,0.0,63198.0,28429.0,1267708.0,1648441.0,0.0,333973.0,1982414.0,0.0,0.0,790182.0,0.0,790182.0,262632.0,1052814.0,4265308.0,5318122.0,64816.0,5253306.0,10824265.0,19393.0,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3.0,3.0,2004,2
